index_x,Date,Close,index_y,Dividend,Adj Price
56,2020-03-20,55.692909240722656,56,0.0,55.692909240722656
57,2020-03-23,54.50975799560547,57,0.0,54.50975799560547
58,2020-03-24,59.97846221923828,58,0.0,59.97846221923828
59,2020-03-25,59.64806365966797,59,0.0,59.64806365966797
60,2020-03-26,62.786922454833984,60,0.0,62.786922454833984
61,2020-03-27,60.18741226196289,61,0.0,60.18741226196289
62,2020-03-30,61.905025482177734,62,0.0,61.905025482177734
63,2020-03-31,61.77870178222656,63,0.0,61.77870178222656
64,2020-04-01,58.52808380126953,64,0.0,58.52808380126953
65,2020-04-02,59.504730224609375,65,0.0,59.504730224609375
66,2020-04-03,58.64956283569336,66,0.0,58.64956283569336
67,2020-04-06,63.76597595214844,67,0.0,63.76597595214844
68,2020-04-07,63.02743911743164,68,0.0,63.02743911743164
69,2020-04-08,64.6406021118164,69,0.0,64.6406021118164
70,2020-04-09,65.10704803466797,70,0.0,65.10704803466797
71,2020-04-13,66.38495635986328,71,0.0,66.38495635986328
72,2020-04-14,69.73758697509766,72,0.0,69.73758697509766
73,2020-04-15,69.10108947753906,73,0.0,69.10108947753906
74,2020-04-16,69.650146484375,74,0.0,69.650146484375
75,2020-04-17,68.70508575439453,75,0.0,68.70508575439453
76,2020-04-20,67.27899169921875,76,0.0,67.27899169921875
77,2020-04-21,65.1993637084961,77,0.0,65.1993637084961
78,2020-04-22,67.07734680175781,78,0.0,67.07734680175781
79,2020-04-23,66.8173828125,79,0.0,66.8173828125
80,2020-04-24,68.74636840820312,80,0.0,68.74636840820312
81,2020-04-27,68.79499053955078,81,0.0,68.79499053955078
82,2020-04-28,67.67985534667969,82,0.0,67.67985534667969
83,2020-04-29,69.90283966064453,83,0.0,69.90283966064453
84,2020-04-30,71.37749481201172,84,0.0,71.37749481201172
85,2020-05-01,70.22837829589844,85,0.0,70.22837829589844
86,2020-05-04,71.22200775146484,86,0.0,71.22200775146484
87,2020-05-05,72.29095458984375,87,0.0,72.29095458984375
88,2020-05-06,73.03681182861328,88,0.0,73.03681182861328
89,2020-05-07,73.79236602783203,89,0.0,73.79236602783203
90,2020-05-08,75.54874420166016,90,0.205,75.75374420166015
91,2020-05-11,76.73753356933594,91,0.0,76.73753356933594
92,2020-05-12,75.86058044433594,92,0.0,75.86058044433594
93,2020-05-13,74.94461822509766,93,0.0,74.94461822509766
94,2020-05-14,75.40503692626953,94,0.0,75.40503692626953
95,2020-05-15,74.95924377441406,95,0.0,74.95924377441406
96,2020-05-18,76.72535705566406,96,0.0,76.72535705566406
97,2020-05-19,76.28201293945312,97,0.0,76.28201293945312
98,2020-05-20,77.76555633544922,98,0.0,77.76555633544922
99,2020-05-21,77.18577575683594,99,0.0,77.18577575683594
100,2020-05-22,77.6827392578125,100,0.0,77.6827392578125
101,2020-05-26,77.15653991699219,101,0.0,77.15653991699219
102,2020-05-27,77.4926986694336,102,0.0,77.4926986694336
103,2020-05-28,77.52680969238281,103,0.0,77.52680969238281
104,2020-05-29,77.45130157470703,104,0.0,77.45130157470703
105,2020-06-01,78.40377807617188,105,0.0,78.40377807617188
106,2020-06-02,78.76675415039062,106,0.0,78.76675415039062
107,2020-06-03,79.20037078857422,107,0.0,79.20037078857422
108,2020-06-04,78.5182876586914,108,0.0,78.5182876586914
109,2020-06-05,80.75456237792969,109,0.0,80.75456237792969
110,2020-06-08,81.23201751708984,110,0.0,81.23201751708984
111,2020-06-09,83.79715728759766,111,0.0,83.79715728759766
112,2020-06-10,85.95303344726562,112,0.0,85.95303344726562
113,2020-06-11,81.82640838623047,113,0.0,81.82640838623047
114,2020-06-12,82.5328598022461,114,0.0,82.5328598022461
115,2020-06-15,83.5535659790039,115,0.0,83.5535659790039
116,2020-06-16,85.76791381835938,116,0.0,85.76791381835938
117,2020-06-17,85.64854431152344,117,0.0,85.64854431152344
118,2020-06-18,85.68264770507812,118,0.0,85.68264770507812
119,2020-06-19,85.1929931640625,119,0.0,85.1929931640625
120,2020-06-22,87.42198944091797,120,0.0,87.42198944091797
121,2020-06-23,89.28800201416016,121,0.0,89.28800201416016
122,2020-06-24,87.7118911743164,122,0.0,87.7118911743164
123,2020-06-25,88.87629699707031,123,0.0,88.87629699707031
124,2020-06-26,86.14550018310547,124,0.0,86.14550018310547
125,2020-06-29,88.1308822631836,125,0.0,88.1308822631836
126,2020-06-30,88.86654663085938,126,0.0,88.86654663085938
127,2020-07-01,88.69844818115234,127,0.0,88.69844818115234
128,2020-07-02,88.69844818115234,128,0.0,88.69844818115234
129,2020-07-06,91.0711669921875,129,0.0,91.0711669921875
130,2020-07-07,90.78858947753906,130,0.0,90.78858947753906
131,2020-07-08,92.90306854248047,131,0.0,92.90306854248047
132,2020-07-09,93.30258178710938,132,0.0,93.30258178710938
133,2020-07-10,93.46578979492188,133,0.0,93.46578979492188
134,2020-07-13,93.03462219238281,134,0.0,93.03462219238281
135,2020-07-14,94.57418060302734,135,0.0,94.57418060302734
136,2020-07-15,95.22460174560547,136,0.0,95.22460174560547
137,2020-07-16,94.05284881591797,137,0.0,94.05284881591797
138,2020-07-17,93.86286163330078,138,0.0,93.86286163330078
139,2020-07-20,95.8409194946289,139,0.0,95.8409194946289
140,2020-07-21,94.5181655883789,140,0.0,94.5181655883789
141,2020-07-22,94.78366088867188,141,0.0,94.78366088867188
142,2020-07-23,90.46946716308594,142,0.0,90.46946716308594
143,2020-07-24,90.24534606933594,143,0.0,90.24534606933594
144,2020-07-27,92.38419342041016,144,0.0,92.38419342041016
145,2020-07-28,90.86653900146484,145,0.0,90.86653900146484
146,2020-07-29,92.60831451416016,146,0.0,92.60831451416016
147,2020-07-30,93.7288818359375,147,0.0,93.7288818359375
148,2020-07-31,103.54122161865234,148,0.0,103.54122161865234
149,2020-08-03,106.15023803710938,149,0.0,106.15023803710938
150,2020-08-04,106.85911560058594,150,0.0,106.85911560058594
151,2020-08-05,107.2464370727539,151,0.0,107.2464370727539
152,2020-08-06,110.98818969726562,152,0.0,110.98818969726562
153,2020-08-07,108.46479797363281,153,0.205,108.66979797363281
154,2020-08-10,110.04131317138672,154,0.0,110.04131317138672
155,2020-08-11,106.76869201660156,155,0.0,106.76869201660156
156,2020-08-12,110.31706237792969,156,0.0,110.31706237792969
157,2020-08-13,112.26941680908203,157,0.0,112.26941680908203
158,2020-08-14,112.16935729980469,158,0.0,112.16935729980469
159,2020-08-17,111.87650299072266,159,0.0,111.87650299072266
160,2020-08-18,112.80874633789062,160,0.0,112.80874633789062
161,2020-08-19,112.95027923583984,161,0.0,112.95027923583984
162,2020-08-20,115.45661163330078,162,0.0,115.45661163330078
163,2020-08-21,121.40636444091797,163,0.0,121.40636444091797
164,2020-08-24,122.8584213256836,164,0.0,122.8584213256836
165,2020-08-25,121.85054779052734,165,0.0,121.85054779052734
166,2020-08-26,123.507568359375,166,0.0,123.507568359375
167,2020-08-27,122.0311279296875,167,0.0,122.0311279296875
168,2020-08-28,121.83344268798828,168,0.0,121.83344268798828
169,2020-08-31,125.96508026123047,169,0.0,125.96508026123047
170,2020-09-01,130.9826202392578,170,0.0,130.9826202392578
171,2020-09-02,128.26882934570312,171,0.0,128.26882934570312
172,2020-09-03,117.99952697753906,172,0.0,117.99952697753906
173,2020-09-04,118.07763671875,173,0.0,118.07763671875
174,2020-09-08,110.131591796875,174,0.0,110.131591796875
175,2020-09-09,114.52436828613281,175,0.0,114.52436828613281
176,2020-09-10,110.78562927246094,176,0.0,110.78562927246094
177,2020-09-11,109.33113098144531,177,0.0,109.33113098144531
178,2020-09-14,112.611083984375,178,0.0,112.611083984375
179,2020-09-15,112.78679656982422,179,0.0,112.78679656982422
180,2020-09-16,109.45803833007812,180,0.0,109.45803833007812
181,2020-09-17,107.710693359375,181,0.0,107.710693359375
182,2020-09-18,104.29409790039062,182,0.0,104.29409790039062
183,2020-09-21,107.4568862915039,183,0.0,107.4568862915039
184,2020-09-22,109.14566040039062,184,0.0,109.14566040039062
185,2020-09-23,104.56742858886719,185,0.0,104.56742858886719
186,2020-09-24,105.64119720458984,186,0.0,105.64119720458984
187,2020-09-25,109.60447692871094,187,0.0,109.60447692871094
188,2020-09-28,112.22059631347656,188,0.0,112.22059631347656
189,2020-09-29,111.371337890625,189,0.0,111.371337890625
190,2020-09-30,113.05033874511719,190,0.0,113.05033874511719
191,2020-10-01,114.00699615478516,191,0.0,114.00699615478516
192,2020-10-02,110.3268051147461,192,0.0,110.3268051147461
193,2020-10-05,113.72392272949219,193,0.0,113.72392272949219
194,2020-10-06,110.46349334716797,194,0.0,110.46349334716797
195,2020-10-07,112.3377685546875,195,0.0,112.3377685546875
196,2020-10-08,112.23036193847656,196,0.0,112.23036193847656
197,2020-10-09,114.18269348144531,197,0.0,114.18269348144531
198,2020-10-12,121.43566131591797,198,0.0,121.43566131591797
199,2020-10-13,118.21427917480469,199,0.0,118.21427917480469
200,2020-10-14,118.30213928222656,200,0.0,118.30213928222656
201,2020-10-15,117.83358764648438,201,0.0,117.83358764648438
202,2020-10-16,116.183837890625,202,0.0,116.183837890625
203,2020-10-19,113.21630096435547,203,0.0,113.21630096435547
204,2020-10-20,114.7098388671875,204,0.0,114.7098388671875
205,2020-10-21,114.08509063720703,205,0.0,114.08509063720703
206,2020-10-22,112.99179077148438,206,0.0,112.99179077148438
207,2020-10-23,112.29869842529297,207,0.0,112.29869842529297
208,2020-10-26,112.3084716796875,208,0.0,112.3084716796875
209,2020-10-27,113.821533203125,209,0.0,113.821533203125
210,2020-10-28,108.55017852783203,210,0.0,108.55017852783203
211,2020-10-29,112.57201385498047,211,0.0,112.57201385498047
212,2020-10-30,106.26595306396484,212,0.0,106.26595306396484
213,2020-11-02,106.17810821533203,213,0.0,106.17810821533203
214,2020-11-03,107.80831909179688,214,0.0,107.80831909179688
215,2020-11-04,112.21083068847656,215,0.0,112.21083068847656
216,2020-11-05,116.1936264038086,216,0.0,116.1936264038086
217,2020-11-06,116.0616226196289,217,0.205,116.2666226196289
218,2020-11-09,113.74411010742188,218,0.0,113.74411010742188
219,2020-11-10,113.40185546875,219,0.0,113.40185546875
220,2020-11-11,116.84390258789062,220,0.0,116.84390258789062
221,2020-11-12,116.57010650634766,221,0.0,116.57010650634766
222,2020-11-13,116.61898803710938,222,0.0,116.61898803710938
223,2020-11-16,117.6359634399414,223,0.0,117.6359634399414
224,2020-11-17,116.74610900878906,224,0.0,116.74610900878906
225,2020-11-18,115.41622924804688,225,0.0,115.41622924804688
226,2020-11-19,116.01270294189453,226,0.0,116.01270294189453
227,2020-11-20,114.74150085449219,227,0.0,114.74150085449219
228,2020-11-23,111.32877349853516,228,0.0,111.32877349853516
229,2020-11-24,112.61955261230469,229,0.0,112.61955261230469
230,2020-11-25,113.46051788330078,230,0.0,113.46051788330078
231,2020-11-27,114.00811004638672,231,0.0,114.00811004638672
232,2020-11-30,116.41363525390625,232,0.0,116.41363525390625
233,2020-12-01,120.00236511230469,233,0.0,120.00236511230469
234,2020-12-02,120.35437774658203,234,0.0,120.35437774658203
235,2020-12-03,120.21749114990234,235,0.0,120.21749114990234
236,2020-12-04,119.54277801513672,236,0.0,119.54277801513672
237,2020-12-07,121.00955200195312,237,0.0,121.00955200195312
238,2020-12-08,121.6255874633789,238,0.0,121.6255874633789
239,2020-12-09,119.08318328857422,239,0.0,119.08318328857422
240,2020-12-10,120.51084899902344,240,0.0,120.51084899902344
241,2020-12-11,119.69923400878906,241,0.0,119.69923400878906
242,2020-12-14,119.08318328857422,242,0.0,119.08318328857422
243,2020-12-15,125.04810333251953,243,0.0,125.04810333251953
244,2020-12-16,124.97964477539062,244,0.0,124.97964477539062
245,2020-12-17,125.84992980957031,245,0.0,125.84992980957031
246,2020-12-18,123.85511779785156,246,0.0,123.85511779785156
247,2020-12-21,125.39034271240234,247,0.0,125.39034271240234
248,2020-12-22,128.95950317382812,248,0.0,128.95950317382812
249,2020-12-23,128.05990600585938,249,0.0,128.05990600585938
250,2020-12-24,129.0475311279297,250,0.0,129.0475311279297
251,2020-12-28,133.6630096435547,251,0.0,133.6630096435547
252,2020-12-29,131.88331604003906,252,0.0,131.88331604003906
253,2020-12-30,130.7587890625,253,0.0,130.7587890625
254,2020-12-31,129.7515869140625,254,0.0,129.7515869140625
255,2021-01-04,126.5442123413086,255,0.0,126.5442123413086
256,2021-01-05,128.10877990722656,256,0.0,128.10877990722656
257,2021-01-06,123.79644012451172,257,0.0,123.79644012451172
258,2021-01-07,128.02078247070312,258,0.0,128.02078247070312
259,2021-01-08,129.12576293945312,259,0.0,129.12576293945312
260,2021-01-11,126.12373352050781,260,0.0,126.12373352050781
261,2021-01-12,125.94773864746094,261,0.0,125.94773864746094
262,2021-01-13,127.99142456054688,262,0.0,127.99142456054688
263,2021-01-14,126.05530548095703,263,0.0,126.05530548095703
264,2021-01-15,124.32449340820312,264,0.0,124.32449340820312
265,2021-01-19,124.99920654296875,265,0.0,124.99920654296875
266,2021-01-20,129.106201171875,266,0.0,129.106201171875
267,2021-01-21,133.83900451660156,267,0.0,133.83900451660156
268,2021-01-22,135.99026489257812,268,0.0,135.99026489257812
269,2021-01-25,139.7550506591797,269,0.0,139.7550506591797
270,2021-01-26,139.98971557617188,270,0.0,139.98971557617188
271,2021-01-27,138.91409301757812,271,0.0,138.91409301757812
272,2021-01-28,134.0541229248047,272,0.0,134.0541229248047
273,2021-01-29,129.0377655029297,273,0.0,129.0377655029297
274,2021-02-01,131.16944885253906,274,0.0,131.16944885253906
275,2021-02-02,132.00064086914062,275,0.0,132.00064086914062
276,2021-02-03,130.9739227294922,276,0.0,130.9739227294922
277,2021-02-04,134.34747314453125,277,0.0,134.34747314453125
278,2021-02-05,133.93130493164062,278,0.205,134.13630493164064
279,2021-02-08,134.0782012939453,279,0.0,134.0782012939453
280,2021-02-09,133.19679260253906,280,0.0,133.19679260253906
281,2021-02-10,132.58961486816406,281,0.0,132.58961486816406
282,2021-02-11,132.33502197265625,282,0.0,132.33502197265625
283,2021-02-12,132.57003784179688,283,0.0,132.57003784179688
284,2021-02-16,130.43515014648438,284,0.0,130.43515014648438
285,2021-02-17,128.1337127685547,285,0.0,128.1337127685547
286,2021-02-18,127.02710723876953,286,0.0,127.02710723876953
287,2021-02-19,127.18379211425781,287,0.0,127.18379211425781
288,2021-02-22,123.39383697509766,288,0.0,123.39383697509766
289,2021-02-23,123.25672912597656,289,0.0,123.25672912597656
290,2021-02-24,122.75729370117188,290,0.0,122.75729370117188
291,2021-02-25,118.48746490478516,291,0.0,118.48746490478516
292,2021-02-26,118.75186920166016,292,0.0,118.75186920166016
293,2021-03-01,125.1468276977539,293,0.0,125.1468276977539
294,2021-03-02,122.53205108642578,294,0.0,122.53205108642578
295,2021-03-03,119.53531646728516,295,0.0,119.53531646728516
296,2021-03-04,117.64524841308594,296,0.0,117.64524841308594
297,2021-03-05,118.90856170654297,297,0.0,118.90856170654297
298,2021-03-08,113.95323181152344,298,0.0,113.95323181152344
299,2021-03-09,118.58541107177734,299,0.0,118.58541107177734
300,2021-03-10,117.49835205078125,300,0.0,117.49835205078125
301,2021-03-11,119.4374008178711,301,0.0,119.4374008178711
302,2021-03-12,118.5266342163086,302,0.0,118.5266342163086
303,2021-03-15,121.42543029785156,303,0.0,121.42543029785156
304,2021-03-16,122.97274780273438,304,0.0,122.97274780273438
305,2021-03-17,122.17949676513672,305,0.0,122.17949676513672
306,2021-03-18,118.03697967529297,306,0.0,118.03697967529297
307,2021-03-19,117.5081558227539,307,0.0,117.5081558227539
308,2021-03-22,120.83783721923828,308,0.0,120.83783721923828
309,2021-03-23,120.00541687011719,309,0.0,120.00541687011719
310,2021-03-24,117.60608673095703,310,0.0,117.60608673095703
311,2021-03-25,118.09573364257812,311,0.0,118.09573364257812
312,2021-03-26,118.70292663574219,312,0.0,118.70292663574219
313,2021-03-29,118.87919616699219,313,0.0,118.87919616699219
314,2021-03-30,117.42001342773438,314,0.0,117.42001342773438
315,2021-03-31,119.62347412109375,315,0.0,119.62347412109375
316,2021-04-01,120.45589447021484,316,0.0,120.45589447021484
317,2021-04-05,123.29590606689453,317,0.0,123.29590606689453
318,2021-04-06,123.59949493408203,318,0.0,123.59949493408203
319,2021-04-07,125.25453186035156,319,0.0,125.25453186035156
320,2021-04-08,127.66368865966797,320,0.0,127.66368865966797
321,2021-04-09,130.24905395507812,321,0.0,130.24905395507812
322,2021-04-12,128.5254669189453,322,0.0,128.5254669189453
323,2021-04-13,131.64947509765625,323,0.0,131.64947509765625
324,2021-04-14,129.2991180419922,324,0.0,129.2991180419922
325,2021-04-15,131.718017578125,325,0.0,131.718017578125
326,2021-04-16,131.3850555419922,326,0.0,131.3850555419922
327,2021-04-19,132.05099487304688,327,0.0,132.05099487304688
328,2021-04-20,130.35678100585938,328,0.0,130.35678100585938
329,2021-04-21,130.73870849609375,329,0.0,130.73870849609375
330,2021-04-22,129.2109832763672,330,0.0,129.2109832763672
331,2021-04-23,131.54177856445312,331,0.0,131.54177856445312
332,2021-04-26,131.9334716796875,332,0.0,131.9334716796875
333,2021-04-27,131.61029052734375,333,0.0,131.61029052734375
334,2021-04-28,130.81704711914062,334,0.0,130.81704711914062
335,2021-04-29,130.71910095214844,335,0.0,130.71910095214844
336,2021-04-30,128.7408905029297,336,0.0,128.7408905029297
337,2021-05-03,129.798583984375,337,0.0,129.798583984375
338,2021-05-04,125.20557403564453,338,0.0,125.20557403564453
339,2021-05-05,125.45040893554688,339,0.0,125.45040893554688
340,2021-05-06,127.05648803710938,340,0.0,127.05648803710938
341,2021-05-07,127.7333755493164,341,0.22,127.9533755493164
342,2021-05-10,124.4372787475586,342,0.0,124.4372787475586
343,2021-05-11,123.51514434814453,343,0.0,123.51514434814453
344,2021-05-12,120.43486022949219,344,0.0,120.43486022949219
345,2021-05-13,122.593017578125,345,0.0,122.593017578125
346,2021-05-14,125.02586364746094,346,0.0,125.02586364746094
347,2021-05-17,123.8682861328125,347,0.0,123.8682861328125
348,2021-05-18,122.47530364990234,348,0.0,122.47530364990234
349,2021-05-19,122.31836700439453,349,0.0,122.31836700439453
350,2021-05-20,124.88853454589844,350,0.0,124.88853454589844
351,2021-05-21,123.04427337646484,351,0.0,123.04427337646484
352,2021-05-24,124.68251037597656,352,0.0,124.68251037597656
353,2021-05-25,124.48631286621094,353,0.0,124.48631286621094
354,2021-05-26,124.4372787475586,354,0.0,124.4372787475586
355,2021-05-27,122.8971176147461,355,0.0,122.8971176147461
356,2021-05-28,122.2398910522461,356,0.0,122.2398910522461
357,2021-06-01,121.91614532470703,357,0.0,121.91614532470703
358,2021-06-02,122.68130493164062,358,0.0,122.68130493164062
359,2021-06-03,121.19022369384766,359,0.0,121.19022369384766
360,2021-06-04,123.49551391601562,360,0.0,123.49551391601562
361,2021-06-07,123.50533294677734,361,0.0,123.50533294677734
362,2021-06-08,124.32935333251953,362,0.0,124.32935333251953
363,2021-06-09,124.71194458007812,363,0.0,124.71194458007812
364,2021-06-10,123.71136474609375,364,0.0,123.71136474609375
365,2021-06-11,124.92776489257812,365,0.0,124.92776489257812
366,2021-06-14,127.99819946289062,366,0.0,127.99819946289062
367,2021-06-15,127.17420959472656,367,0.0,127.17420959472656
368,2021-06-16,127.67449951171875,368,0.0,127.67449951171875
369,2021-06-17,129.28329467773438,369,0.0,129.28329467773438
370,2021-06-18,127.97860717773438,370,0.0,127.97860717773438
371,2021-06-21,129.7836151123047,371,0.0,129.7836151123047
372,2021-06-22,131.431640625,372,0.0,131.431640625
373,2021-06-23,131.15696716308594,373,0.0,131.15696716308594
374,2021-06-24,130.87249755859375,374,0.0,130.87249755859375
375,2021-06-25,130.5782012939453,375,0.0,130.5782012939453
376,2021-06-28,132.2164306640625,376,0.0,132.2164306640625
377,2021-06-29,133.73696899414062,377,0.0,133.73696899414062
378,2021-06-30,134.35498046875,378,0.0,134.35498046875
379,2021-07-01,134.6590576171875,379,0.0,134.6590576171875
380,2021-07-02,137.29794311523438,380,0.0,137.29794311523438
381,2021-07-06,139.3187255859375,381,0.0,139.3187255859375
382,2021-07-07,141.82025146484375,382,0.0,141.82025146484375
383,2021-07-08,140.5155487060547,383,0.0,140.5155487060547
384,2021-07-09,142.3499755859375,384,0.0,142.3499755859375
385,2021-07-12,141.7515411376953,385,0.0,141.7515411376953
386,2021-07-13,142.86988830566406,386,0.0,142.86988830566406
387,2021-07-14,146.3131103515625,387,0.0,146.3131103515625
388,2021-07-15,145.65585327148438,388,0.0,145.65585327148438
389,2021-07-16,143.60560607910156,389,0.0,143.60560607910156
390,2021-07-19,139.7405242919922,390,0.0,139.7405242919922
391,2021-07-20,143.37014770507812,391,0.0,143.37014770507812
392,2021-07-21,142.6344451904297,392,0.0,142.6344451904297
393,2021-07-22,144.00782775878906,393,0.0,144.00782775878906
394,2021-07-23,145.7343292236328,394,0.0,145.7343292236328
395,2021-07-26,146.15615844726562,395,0.0,146.15615844726562
396,2021-07-27,143.97840881347656,396,0.0,143.97840881347656
397,2021-07-28,142.22244262695312,397,0.0,142.22244262695312
398,2021-07-29,142.86988830566406,398,0.0,142.86988830566406
399,2021-07-30,143.08567810058594,399,0.0,143.08567810058594
400,2021-08-02,142.75216674804688,400,0.0,142.75216674804688
401,2021-08-03,144.55715942382812,401,0.0,144.55715942382812
402,2021-08-04,144.1549530029297,402,0.0,144.1549530029297
403,2021-08-05,144.2628631591797,403,0.0,144.2628631591797
404,2021-08-06,143.5751495361328,404,0.22,143.7951495361328
405,2021-08-09,143.5260467529297,405,0.0,143.5260467529297
406,2021-08-10,143.04464721679688,406,0.0,143.04464721679688
407,2021-08-11,143.30007934570312,407,0.0,143.30007934570312
408,2021-08-12,146.2769012451172,408,0.0,146.2769012451172
409,2021-08-13,146.48324584960938,409,0.0,146.48324584960938
410,2021-08-16,148.46774291992188,410,0.0,148.46774291992188
411,2021-08-17,147.55409240722656,411,0.0,147.55409240722656
412,2021-08-18,143.79129028320312,412,0.0,143.79129028320312
413,2021-08-19,144.1253662109375,413,0.0,144.1253662109375
414,2021-08-20,145.58917236328125,414,0.0,145.58917236328125
415,2021-08-23,147.08253479003906,415,0.0,147.08253479003906
416,2021-08-24,146.99407958984375,416,0.0,146.99407958984375
417,2021-08-25,145.7561798095703,417,0.0,145.7561798095703
418,2021-08-26,144.9505615234375,418,0.0,144.9505615234375
419,2021-08-27,145.9919891357422,419,0.0,145.9919891357422
420,2021-08-30,150.43264770507812,420,0.0,150.43264770507812
421,2021-08-31,149.16529846191406,421,0.0,149.16529846191406
422,2021-09-01,149.83334350585938,422,0.0,149.83334350585938
423,2021-09-02,150.95333862304688,423,0.0,150.95333862304688
424,2021-09-03,151.59194946289062,424,0.0,151.59194946289062
425,2021-09-07,153.9399871826172,425,0.0,153.9399871826172
426,2021-09-08,152.38772583007812,426,0.0,152.38772583007812
427,2021-09-09,151.36595153808594,427,0.0,151.36595153808594
428,2021-09-10,146.3555145263672,428,0.0,146.3555145263672
429,2021-09-13,146.92530822753906,429,0.0,146.92530822753906
430,2021-09-14,145.52041625976562,430,0.0,145.52041625976562
431,2021-09-15,146.41444396972656,431,0.0,146.41444396972656
432,2021-09-16,146.17861938476562,432,0.0,146.17861938476562
433,2021-09-17,143.49656677246094,433,0.0,143.49656677246094
434,2021-09-20,140.43133544921875,434,0.0,140.43133544921875
435,2021-09-21,140.91270446777344,435,0.0,140.91270446777344
436,2021-09-22,143.29026794433594,436,0.0,143.29026794433594
437,2021-09-23,144.2530517578125,437,0.0,144.2530517578125
438,2021-09-24,144.34146118164062,438,0.0,144.34146118164062
439,2021-09-27,142.8186492919922,439,0.0,142.8186492919922
440,2021-09-28,139.4193878173828,440,0.0,139.4193878173828
441,2021-09-29,140.32325744628906,441,0.0,140.32325744628906
442,2021-09-30,139.0166015625,442,0.0,139.0166015625
443,2021-10-01,140.14639282226562,443,0.0,140.14639282226562
444,2021-10-04,136.69798278808594,444,0.0,136.69798278808594
445,2021-10-05,138.63345336914062,445,0.0,138.63345336914062
446,2021-10-06,139.5078125,446,0.0,139.5078125
447,2021-10-07,140.7751922607422,447,0.0,140.7751922607422
448,2021-10-08,140.3920440673828,448,0.0,140.3920440673828
449,2021-10-11,140.30360412597656,449,0.0,140.30360412597656
450,2021-10-12,139.02639770507812,450,0.0,139.02639770507812
