Date,Returns
,
2020-02-01,-0.15554144505369127
2020-03-01,-0.2253066510039201
2020-04-01,0.18649348909882524
2020-05-01,0.07125695891736661
2020-06-01,0.012037730055462825
2020-07-01,0.0017206343815709957
2020-08-01,0.03490617430783649
2020-09-01,-0.013097274260696179
2020-10-01,-0.05936239325283432
2020-11-01,0.21974225586218976
2020-12-01,0.14368092002219934
2021-01-01,0.03389357134299553
2021-02-01,0.178153921514564
2021-03-01,0.023538300458024963
2021-04-01,0.06978197131450314
2021-05-01,0.06764229370556119
2021-06-01,0.023632605727662792
2021-07-01,-0.012251870032004786
2021-08-01,0.10304625245733856
2021-09-01,-0.08135992373050394
2021-10-01,0.09343188030157323
2021-11-01,-0.07828738137638291
2021-12-01,0.004094687665441077
2022-01-01,-0.06796046247946919
2022-02-01,-0.037752259058631
2022-03-01,-0.03278734947751116
2022-04-01,-0.06909817100242932
2022-05-01,0.06992067054185536
2022-06-01,-0.08569999043625764
2022-07-01,0.12244972562398271
2022-08-01,-0.0021596683119881055
2022-09-01,-0.11244632644727137
2022-10-01,0.17560151266204294
2022-11-01,0.12086736125891528
2022-12-01,-0.10492856758592395
2023-01-01,0.06532130897119348
2023-02-01,-0.038708531421927206
2023-03-01,-0.06978533254431774
2023-04-01,0.05743958069890809
2023-05-01,-0.0568947294378378
2023-06-01,0.0033833149764821435
2023-07-01,0.10333604588614764
2023-08-01,-0.07912995136453949
2023-09-01,-0.004400060079272405
2023-10-01,-0.06168687071244938
2023-11-01,0.12493010637117474
2023-12-01,0.1387763952317309
2024-01-01,-0.004562249092302295
2024-02-01,0.013124599532201575
2024-03-01,0.08122343309276969
2024-04-01,0.021595047769131792
2024-05-01,0.06986010159525313
2024-06-01,-0.003204104277484965
2024-07-01,0.1253757890051561
2024-08-01,0.002396719283662918
2024-09-01,-0.02393129072460698
2024-10-01,0.04580802509349269
2024-11-01,0.1753221022759648
2024-12-01,-0.04853281089382333
