Date,Adj Close,Returns
,WMT,
2020-02-01,33.300376892089844,-0.05948159456092428
2020-03-01,35.13734817504883,0.05516367844459258
2020-04-01,37.75605010986328,0.07452759160334144
2020-05-01,38.53571701049805,0.020650118282131702
2020-06-01,37.369911193847656,-0.030252604780463765
2020-07-01,40.37124252319336,0.08031411457675142
2020-08-01,43.319522857666016,0.07302921956833175
2020-09-01,43.829689025878906,0.011776818731109584
2020-10-01,43.46630859375,-0.008290737173935914
2020-11-01,47.86461639404297,0.10118889647153972
2020-12-01,45.15795135498047,-0.05654834913498563
2021-01-01,44.17226028442383,-0.02182763037251756
2021-02-01,40.8488883972168,-0.07523662737220016
2021-03-01,42.70709228515625,0.04548970512661632
2021-04-01,44.17356872558594,0.03433800715436175
2021-05-01,44.84291076660156,0.015152546201863348
2021-06-01,44.69887161254883,-0.0032120830604067674
2021-07-01,45.183837890625,0.010849631334765464
2021-08-01,46.94301223754883,0.03893370791525497
2021-09-01,44.34162139892578,-0.05541593337596351
2021-10-01,47.53569412231445,0.0720332866191955
2021-11-01,44.739295959472656,-0.0588273341638047
2021-12-01,46.03091812133789,0.028869970663714994
2022-01-01,44.65751266479492,-0.02983658620327012
2022-02-01,43.17222213745117,-0.0332595892317723
2022-03-01,47.567386627197266,0.10180538022232954
2022-04-01,49.05641174316406,0.031303487989298606
2022-05-01,41.24534225463867,-0.15922627055196004
2022-06-01,39.126468658447266,-0.051372433355262204
2022-07-01,42.49589157104492,0.08611620287051402
2022-08-01,42.656795501708984,0.0037863408606233495
2022-09-01,41.92140579223633,-0.017239684810435252
2022-10-01,46.0036506652832,0.09737853003495633
2022-11-01,49.26491928100586,0.07089151770695845
2022-12-01,45.82910919189453,-0.0697415146366841
2023-01-01,46.67671203613281,0.01849485750834079
2023-02-01,46.112186431884766,-0.012094373824168336
2023-03-01,47.838199615478516,0.037430738317805634
2023-04-01,49.180965423583984,0.028068903489231634
2023-05-01,47.84531784057617,-0.027157815457752754
2023-06-01,51.39848327636719,0.07426359769686153
2023-07-01,52.27484893798828,0.01705041872362112
2023-08-01,53.174110412597656,0.01720256476831028
2023-09-01,52.4836540222168,-0.012984822595495271
2023-10-01,53.62567901611328,0.02175963193060171
2023-11-01,51.09223556518555,-0.047243102510021284
2023-12-01,51.73543930053711,0.012589070105005318
2024-01-01,54.430912017822266,0.05210108880349584
2024-02-01,57.91581344604492,0.06402430712683249
2024-03-01,59.457332611083984,0.026616550356754587
2024-04-01,58.84678649902344,-0.010268642827524488
2024-05-01,65.20243835449219,0.10800338019433275
2024-06-01,67.3682861328125,0.033217281944964094
2024-07-01,68.29359436035156,0.013735071509981323
2024-08-01,76.84024810791016,0.12514575968079988
2024-09-01,80.57148742675781,0.048558397594028024
2024-10-01,81.76882934570312,0.014860615798284016
2024-11-01,92.2955093383789,0.12873707593600203
2024-12-01,94.4749984741211,0.023614248963637285
