Date,Close
,VOO
2019-12-30,272.98809814453125
2019-12-31,273.69122314453125
2020-01-02,276.11541748046875
2020-01-03,274.098388671875
2020-01-06,275.12542724609375
2020-01-07,274.36669921875
2020-01-08,275.7823181152344
2020-01-09,277.6883544921875
2020-01-10,276.8926086425781
2020-01-13,278.7246398925781
2020-01-14,278.3545227050781
2020-01-15,278.97454833984375
2020-01-16,281.30609130859375
2020-01-17,282.2591552734375
2020-01-21,281.6762390136719
2020-01-22,281.7502746582031
2020-01-23,282.0278015136719
2020-01-24,279.45562744140625
2020-01-27,275.0144348144531
2020-01-28,277.99371337890625
2020-01-29,277.7161560058594
2020-01-30,278.58587646484375
2020-01-31,273.5894775390625
2020-02-03,275.5788269042969
2020-02-04,279.8256530761719
2020-02-05,282.9901428222656
2020-02-06,283.952392578125
2020-02-07,282.5089111328125
2020-02-10,284.53533935546875
2020-02-11,285.05340576171875
2020-02-12,286.88555908203125
2020-02-13,286.60784912109375
2020-02-14,287.08892822265625
2020-02-18,286.302490234375
2020-02-19,287.6811828613281
2020-02-20,286.5523376464844
2020-02-21,283.582275390625
2020-02-24,274.098388671875
2020-02-25,265.86358642578125
2020-02-26,264.6884765625
2020-02-27,252.95628356933594
2020-02-28,251.4295654296875
2020-03-02,262.65289306640625
2020-03-03,255.40818786621094
2020-03-04,265.9930725097656
2020-03-05,257.0829162597656
2020-03-06,252.77120971679688
2020-03-09,233.26673889160156
2020-03-10,245.23812866210938
2020-03-11,233.0789794921875
2020-03-12,210.53614807128906
2020-03-13,230.2064971923828
2020-03-16,203.18296813964844
2020-03-17,216.485595703125
2020-03-18,204.6517791748047
2020-03-19,204.828369140625
2020-03-20,195.90419006347656
2020-03-23,189.88967895507812
2020-03-24,207.9983367919922
2020-03-25,210.666259765625
2020-03-26,223.32745361328125
2020-03-27,216.46697998046875
2020-03-30,223.4668731689453
2020-03-31,220.1482391357422
2020-04-01,210.2293701171875
2020-04-02,215.14695739746094
2020-04-03,211.96771240234375
2020-04-06,226.38580322265625
2020-04-07,226.5067138671875
2020-04-08,234.19448852539062
2020-04-09,237.67117309570312
2020-04-13,235.3657989501953
2020-04-14,242.5516357421875
2020-04-15,237.27145385742188
2020-04-16,238.47064208984375
2020-04-17,245.05221557617188
2020-04-20,240.63658142089844
2020-04-21,233.28350830078125
2020-04-22,238.41490173339844
2020-04-23,238.36842346191406
2020-04-24,241.8265380859375
2020-04-27,245.32177734375
2020-04-28,244.1876983642578
2020-04-29,250.48109436035156
2020-04-30,248.29656982421875
2020-05-01,241.52903747558594
2020-05-04,242.29132080078125
2020-05-05,244.52239990234375
2020-05-06,242.876953125
2020-05-07,245.7493896484375
2020-05-08,249.85826110839844
2020-05-11,249.89541625976562
2020-05-12,244.8662872314453
2020-05-13,240.52503967285156
2020-05-14,243.42539978027344
2020-05-15,244.52239990234375
2020-05-18,251.996337890625
2020-05-19,249.61656188964844
2020-05-20,253.688232421875
2020-05-21,251.8662567138672
2020-05-22,252.43325805664062
2020-05-26,255.67759704589844
2020-05-27,259.4052429199219
2020-05-28,258.89404296875
2020-05-29,260.0560302734375
2020-06-01,261.19012451171875
2020-06-02,263.3375244140625
2020-06-03,266.8141784667969
2020-06-04,266.1356506347656
2020-06-05,272.9402770996094
2020-06-08,276.2496643066406
2020-06-09,274.2881164550781
2020-06-10,272.5777587890625
2020-06-11,256.86749267578125
2020-06-12,259.9630126953125
2020-06-15,262.33355712890625
2020-06-16,267.4649353027344
2020-06-17,266.2378234863281
2020-06-18,266.47955322265625
2020-06-19,264.90850830078125
2020-06-22,266.6653747558594
2020-06-23,267.87396240234375
2020-06-24,261.02276611328125
2020-06-25,263.78375244140625
2020-06-26,257.6017761230469
2020-06-29,261.361083984375
2020-06-30,264.84649658203125
2020-07-01,266.6593017578125
2020-07-02,268.0048828125
2020-07-06,272.16314697265625
2020-07-07,269.34112548828125
2020-07-08,271.3407897949219
2020-07-09,269.9578857421875
2020-07-10,272.6677551269531
2020-07-13,270.2007751464844
2020-07-14,273.8170471191406
2020-07-15,276.2466125488281
2020-07-16,275.4429931640625
2020-07-17,276.1718444824219
2020-07-20,278.47052001953125
2020-07-21,279.0499267578125
2020-07-22,280.6383972167969
2020-07-23,277.2838134765625
2020-07-24,275.4897155761719
2020-07-27,277.4987487792969
2020-07-28,275.7794189453125
2020-07-29,279.1153564453125
2020-07-30,278.0967712402344
2020-07-31,280.42352294921875
2020-08-03,282.1895751953125
2020-08-04,283.3763122558594
2020-08-05,285.1424255371094
2020-08-06,287.0580139160156
2020-08-07,287.2075500488281
2020-08-10,288.1233215332031
2020-08-11,285.7964782714844
2020-08-12,289.7117614746094
2020-08-13,289.216552734375
2020-08-14,289.216552734375
2020-08-17,290.1510009765625
2020-08-18,290.7584228515625
2020-08-19,289.5248718261719
2020-08-20,290.440673828125
2020-08-21,291.4778747558594
2020-08-24,294.4400634765625
2020-08-25,295.46795654296875
2020-08-26,298.486083984375
2020-08-27,299.08416748046875
2020-08-28,301.0278015136719
2020-08-31,299.9718933105469
2020-09-01,302.7751770019531
2020-09-02,307.1856994628906
2020-09-03,296.5518798828125
2020-09-04,294.17840576171875
2020-09-08,286.0955810546875
2020-09-09,291.7395324707031
2020-09-10,286.6374816894531
2020-09-11,286.8524475097656
2020-09-14,290.58087158203125
2020-09-15,292.0759582519531
2020-09-16,290.8985290527344
2020-09-17,288.35687255859375
2020-09-18,285.0022277832031
2020-09-21,281.9092712402344
2020-09-22,284.7593078613281
2020-09-23,278.16217041015625
2020-09-24,278.9283752441406
2020-09-25,283.39501953125
2020-09-28,288.1419982910156
2020-09-29,286.498779296875
2020-09-30,288.7040710449219
2020-10-01,290.53399658203125
2020-10-02,287.8312683105469
2020-10-05,292.8612060546875
2020-10-06,288.76971435546875
2020-10-07,293.724609375
2020-10-08,296.32403564453125
2020-10-09,298.9609680175781
2020-10-12,303.7844543457031
2020-10-13,301.8419189453125
2020-10-14,299.95562744140625
2020-10-15,299.5990905761719
2020-10-16,299.3457336425781
2020-10-19,294.8226013183594
2020-10-20,295.9862060546875
2020-10-21,295.4512634277344
2020-10-22,297.0747375488281
2020-10-23,298.0882568359375
2020-10-26,292.5985107421875
2020-10-27,291.6319274902344
2020-10-28,281.5908508300781
2020-10-29,284.5562744140625
2020-10-30,281.3562316894531
2020-11-02,284.63134765625
2020-11-03,289.65185546875
2020-11-04,296.17388916015625
2020-11-05,301.9732971191406
2020-11-06,301.9358215332031
2020-11-09,305.6988525390625
2020-11-10,305.3046569824219
2020-11-11,307.45361328125
2020-11-12,304.6101989746094
2020-11-13,308.74871826171875
2020-11-16,312.49285888671875
2020-11-17,310.9351501464844
2020-11-18,307.1627502441406
2020-11-19,308.4483947753906
2020-11-20,306.38385009765625
2020-11-23,308.1949768066406
2020-11-24,313.1873474121094
2020-11-25,312.6712341308594
2020-11-27,313.5627136230469
2020-11-30,312.1551208496094
2020-12-01,315.58966064453125
2020-12-02,316.25604248046875
2020-12-03,316.1621398925781
2020-12-04,318.88360595703125
2020-12-07,318.29241943359375
2020-12-08,319.2120056152344
2020-12-09,316.3780212402344
2020-12-10,316.22784423828125
2020-12-11,315.8243408203125
2020-12-14,314.379150390625
2020-12-15,318.7239685058594
2020-12-16,319.2120056152344
2020-12-17,320.94805908203125
2020-12-18,319.6625061035156
2020-12-21,318.6770935058594
2020-12-22,318.04864501953125
2020-12-23,318.3030090332031
2020-12-24,319.5751037597656
2020-12-28,322.3547058105469
2020-12-29,321.6763000488281
2020-12-30,322.1097106933594
2020-12-31,323.8434753417969
2021-01-04,319.4525451660156
2021-01-05,321.55377197265625
2021-01-06,323.5042419433594
2021-01-07,328.3381042480469
2021-01-08,330.18487548828125
2021-01-11,328.0272216796875
2021-01-12,328.05535888671875
2021-01-13,328.8751220703125
2021-01-14,327.7632751464844
2021-01-15,325.4264831542969
2021-01-19,327.9989318847656
2021-01-20,332.4556884765625
2021-01-21,332.7665710449219
2021-01-22,331.579345703125
2021-01-25,332.9268798828125
2021-01-26,332.4273986816406
2021-01-27,324.3617248535156
2021-01-28,327.0848693847656
2021-01-29,320.5361328125
2021-02-01,325.8033752441406
2021-02-02,330.48638916015625
2021-02-03,330.816162109375
2021-02-04,334.5192565917969
2021-02-05,335.8572998046875
2021-02-08,338.3354187011719
2021-02-09,338.06207275390625
2021-02-10,337.93017578125
2021-02-11,338.47674560546875
2021-02-12,340.2010192871094
2021-02-16,339.880615234375
2021-02-17,339.9560546875
2021-02-18,338.5050354003906
2021-02-19,337.883056640625
2021-02-22,335.22589111328125
2021-02-23,335.64990234375
2021-02-24,339.3624267578125
2021-02-25,331.2213134765625
2021-02-26,329.4028015136719
2021-03-01,337.440185546875
2021-03-02,334.8302001953125
2021-03-03,330.4110107421875
2021-03-04,326.34051513671875
2021-03-05,332.3237609863281
2021-03-08,330.69366455078125
2021-03-09,335.32012939453125
2021-03-10,337.3930969238281
2021-03-11,340.9548645019531
2021-03-12,341.4353332519531
