Date,Adj Close,Returns
,AAPL,
1985-02-01,0.08508367091417313,-0.14655038857887726
1985-03-01,0.07605945318937302,-0.10606286291882205
1985-04-01,0.07305163145065308,-0.0395456660887511
1985-05-01,0.05973051115870476,-0.1823521258515196
1985-06-01,0.06187897548079491,0.03596929409128369
1985-07-01,0.054574254900217056,-0.11804850555169555
1985-08-01,0.051565688103437424,-0.05512795002479576
1985-09-01,0.054144587367773056,0.05001192380411035
1985-10-01,0.06402742117643356,0.18252671761134853
1985-11-01,0.06918442249298096,0.08054363617639382
1985-12-01,0.07562976330518723,0.09316173467893263
1986-01-01,0.07949771732091904,0.05114327807854613
1986-02-01,0.0859430581331253,0.08107579726078806
1986-03-01,0.09711571782827377,0.13000072301176524
1986-04-01,0.10399150103330612,0.07079990097164868
1986-05-01,0.12719617784023285,0.223140127571529
1986-06-01,0.12332825362682343,-0.03040912297119336
1986-07-01,0.10742908716201782,-0.1289174702247433
1986-08-01,0.12719617784023285,0.18400129052947767
1986-09-01,0.11516425013542175,-0.09459346899498844
1986-10-01,0.1190313845872879,0.033579296069038644
1986-11-01,0.13750873506069183,0.1552309127333904
1986-12-01,0.13922826945781708,0.012504910297998828
1987-01-01,0.19079400599002838,0.3703682932569561
1987-02-01,0.2406407594680786,0.2612595360079364
1987-03-01,0.22173315286636353,-0.07857192041576488
1987-04-01,0.272440105676651,0.2286845794361121
1987-05-01,0.2715807557106018,-0.0031542711522404288
1987-06-01,0.2788794934749603,0.02687501824369365
1987-07-01,0.2840443253517151,0.01851994139977342
1987-08-01,0.371839702129364,0.30909040928361153
1987-09-01,0.38955697417259216,0.04764760713223759
1987-10-01,0.26631245017051697,-0.31637098594844315
1987-11-01,0.22752921283245087,-0.14563058284820563
1987-12-01,0.29021379351615906,0.2755012418113896
1988-01-01,0.2867591679096222,-0.011903726437952789
1988-02-01,0.29712414741516113,0.036145241950226614
1988-03-01,0.27693942189216614,-0.06793364221182463
1988-04-01,0.28386247158050537,0.024998426157742504
1988-05-01,0.28732484579086304,0.012197365122200488
1988-06-01,0.3208443522453308,0.11666066107929218
1988-07-01,0.30783718824386597,-0.040540417527808126
1988-08-01,0.2766202390193939,-0.10140733613946029
1988-09-01,0.3005988597869873,0.08668426017053732
1988-10-01,0.26845380663871765,-0.10693671017597517
1988-11-01,0.26150375604629517,-0.025889186223296057
1988-12-01,0.2804863154888153,0.07259000684930728
1989-01-01,0.26306506991386414,-0.06211085751042944
1989-02-01,0.25261199474334717,-0.039735701794007205
1989-03-01,0.24894049763679504,-0.014534136078068416
1989-04-01,0.2725244462490082,0.09473729198783154
1989-05-01,0.3336678445339203,0.22435931574756718
1989-06-01,0.2888791263103485,-0.13423144890132976
1989-07-01,0.27837446331977844,-0.036363523819594734
1989-08-01,0.31163859367370605,0.11949418763931652
1989-09-01,0.3123781085014343,0.0023729885923646776
1989-10-01,0.32641837000846863,0.04494636827910048
1989-11-01,0.3106231987476349,-0.04838934542937623
1989-12-01,0.24805545806884766,-0.2014264901367533
1990-01-01,0.23925895988941193,-0.035461820707022196
1990-02-01,0.23925895988941193,0.0
1990-03-01,0.28415316343307495,0.1876385468047408
1990-04-01,0.27797630429267883,-0.02173778065944676
1990-05-01,0.2912132740020752,0.047619057829689115
1990-06-01,0.3167988359928131,0.0878585019120921
1990-07-01,0.297330379486084,-0.061453686992621326
1990-08-01,0.26193374395370483,-0.11904816316973699
1990-09-01,0.20592039823532104,-0.2138454743283622
1990-10-01,0.21834658086299896,0.06034459302801842
1990-11-01,0.2609504461288452,0.19512036825792078
1990-12-01,0.30635085701942444,0.17398096674708352
1991-01-01,0.395406037569046,0.2906966914212843
1991-02-01,0.40787383913993835,0.03153164187260349
1991-03-01,0.4854806661605835,0.19027164670401642
1991-04-01,0.39266785979270935,-0.19117714223695625
1991-05-01,0.3355529308319092,-0.14545353671408534
1991-06-01,0.2970442771911621,-0.1147617860028094
1991-07-01,0.3310427665710449,0.11445596495367982
1991-08-01,0.3793571889400482,0.14594616541375038
1991-09-01,0.3551052510738373,-0.06392903198690558
1991-10-01,0.36945289373397827,0.0404039157876539
1991-11-01,0.3640727996826172,-0.014562327545971199
1991-12-01,0.4053981304168701,0.11350842680441531
1992-01-01,0.4656236171722412,0.14855886654790762
1992-02-01,0.4853997230529785,0.04247229983916778
1992-03-01,0.41966477036476135,-0.13542437205107882
1992-04-01,0.43317317962646484,0.032188571011005696
1992-05-01,0.4304717481136322,-0.006236377596512632
1992-06-01,0.34581807255744934,-0.1966532668569848
1992-07-01,0.3374905586242676,-0.024080620979686773
1992-08-01,0.33207565546035767,-0.016044606361680147
1992-09-01,0.32663494348526,-0.01638395313126817
1992-10-01,0.380018413066864,0.16343465586379624
1992-11-01,0.41621077060699463,0.09523843133822729
1992-12-01,0.4334171414375305,0.04134052274870825
1993-01-01,0.4316038489341736,-0.00418371201780976
1993-02-01,0.38445359468460083,-0.10924428585613455
1993-03-01,0.37438738346099854,-0.02618316322899894
1993-04-01,0.3725700080394745,-0.0048542645981375365
1993-05-01,0.4116443991661072,0.10487798342182364
1993-06-01,0.28775230050086975,-0.3009687461221703
1993-07-01,0.20215502381324768,-0.2974686094207728
1993-08-01,0.19304873049259186,-0.04504608962411083
1993-09-01,0.17103274166584015,-0.11404368612305671
1993-10-01,0.2249957025051117,0.3155124586887763
1993-11-01,0.2304830253124237,0.024388567186910404
1993-12-01,0.2147892862558365,-0.06809065021302152
1994-01-01,0.24049057066440582,0.11965813033130712
1994-02-01,0.26802757382392883,0.11450346299834635
1994-03-01,0.24503935873508453,-0.08576809751650993
1994-04-01,0.22108794748783112,-0.0977451596792156
1994-05-01,0.2155611366033554,-0.02499824593459532
1994-06-01,0.19606547057628632,-0.09044146980418932
1994-07-01,0.2492435723543167,0.27122624713941934
1994-08-01,0.2677409052848816,0.07421388144874475
1994-09-01,0.25010690093040466,-0.06586219739458188
1994-10-01,0.3206384479999542,0.2820056016334225
1994-11-01,0.2765560448169708,-0.13748321031977329
1994-12-01,0.29041945934295654,0.0501287705902822
1995-01-01,0.3006589710712433,0.03525766404032482
1995-02-01,0.2941434681415558,-0.021670741792512827
1995-03-01,0.26321637630462646,-0.10514288157521057
1995-04-01,0.28561803698539734,0.08510739717366556
1995-05-01,0.3103528916835785,0.08660116482575564
1995-06-01,0.3477171063423157,0.12039267446823732
1995-07-01,0.3369530141353607,-0.030956464351679203
1995-08-01,0.3219775855541229,-0.044443670046001915
1995-09-01,0.27968326210975647,-0.1313579744117218
1995-10-01,0.2726447582244873,-0.025165981804470827
1995-11-01,0.2862534523010254,0.04991364647961838
1995-12-01,0.24007181823253632,-0.16133127372704759
1996-01-01,0.20806261897087097,-0.13333176504149635
1996-02-01,0.20712120831012726,-0.004524650633545679
1996-03-01,0.18499667942523956,-0.10681923432852969
1996-04-01,0.1835845410823822,-0.00763331724247529
1996-05-01,0.1967649757862091,0.0717949050944997
1996-06-01,0.1581650823354721,-0.19617258252645997
1996-07-01,0.1656971275806427,0.047621416395781546
1996-08-01,0.18264319002628326,0.10227131087346786
1996-09-01,0.1671091616153717,-0.08505123245315704
