Date,Close
,MSFT
2019-12-30,151.0342559814453
2019-12-31,151.1397247314453
2020-01-02,153.93820190429688
2020-01-03,152.02137756347656
2020-01-06,152.41429138183594
2020-01-07,151.02468872070312
2020-01-08,153.43026733398438
2020-01-09,155.34706115722656
2020-01-10,154.6282501220703
2020-01-13,156.4875946044922
2020-01-14,155.38539123535156
2020-01-15,156.39169311523438
2020-01-16,159.25730895996094
2020-01-17,160.148681640625
2020-01-21,159.57357788085938
2020-01-22,158.806884765625
2020-01-23,159.78443908691406
2020-01-24,158.17433166503906
2020-01-27,155.52915954589844
2020-01-28,158.5768585205078
2020-01-29,161.04949951171875
2020-01-30,165.59234619140625
2020-01-31,163.14845275878906
2020-02-03,167.1258087158203
2020-02-04,172.6269989013672
2020-02-05,172.4161376953125
2020-02-06,175.99102783203125
2020-02-07,176.2401580810547
2020-02-10,180.85008239746094
2020-02-11,176.76730346679688
2020-02-12,177.02606201171875
2020-02-13,176.06765747070312
2020-02-14,177.63941955566406
2020-02-18,179.4412384033203
2020-02-19,179.97940063476562
2020-02-20,177.23094177246094
2020-02-21,171.62814331054688
2020-02-24,164.2283172607422
2020-02-25,161.5182647705078
2020-02-26,163.53640747070312
2020-02-27,152.01377868652344
2020-02-28,155.6944580078125
2020-03-02,166.05422973632812
2020-03-03,158.0970458984375
2020-03-04,163.90159606933594
2020-03-05,159.78842163085938
2020-03-06,155.2716522216797
2020-03-09,144.74850463867188
2020-03-10,154.64694213867188
2020-03-11,147.64114379882812
2020-03-12,133.63916015625
2020-03-13,152.6384735107422
2020-03-16,130.14102172851562
2020-03-17,140.85641479492188
2020-03-18,134.92686462402344
2020-03-19,137.14686584472656
2020-03-20,131.9957733154297
2020-03-23,130.67918395996094
2020-03-24,142.55735778808594
2020-03-25,141.19273376464844
2020-03-26,150.02447509765625
2020-03-27,143.86439514160156
2020-03-30,153.98390197753906
2020-03-31,151.5620880126953
2020-04-01,146.180419921875
2020-04-02,149.20761108398438
2020-04-03,147.83335876464844
2020-04-06,158.82740783691406
2020-04-07,157.11679077148438
2020-04-08,158.69288635253906
2020-04-09,158.70245361328125
2020-04-13,159.0580596923828
2020-04-14,166.9287567138672
2020-04-15,165.17974853515625
2020-04-16,170.13858032226562
2020-04-17,171.63780212402344
2020-04-20,168.23574829101562
2020-04-21,161.2780303955078
2020-04-22,166.75582885742188
2020-04-23,164.73765563964844
2020-04-24,167.7456817626953
2020-04-27,167.26516723632812
