Date,Returns
,
2019-12-31,0.002575773819312177
2020-01-02,0.008857517700651352
2020-01-03,-0.0073051303025469805
2020-01-06,0.0037469704918557944
2020-01-07,-0.0027577531998345117
2020-01-08,0.005159587152942846
2020-01-09,0.006911601240921161
2020-01-10,-0.0028654970374624167
2020-01-13,0.006615843107518504
2020-01-14,-0.0013277862736001955
2020-01-15,0.0022273580437490725
2020-01-16,0.00835798664454912
2020-01-17,0.0033877784817266665
2020-01-21,-0.002065072934916201
2020-01-22,0.0002626227956585847
2020-01-23,0.0009850101685457968
2020-01-24,-0.009120178291672998
2020-01-27,-0.01589262746415332
2020-01-28,0.010833397139486944
2020-01-29,-0.0009983207266158756
2020-01-30,0.003131798268676045
2020-01-31,-0.017935077962334844
2020-02-03,0.00727129422165973
2020-02-04,0.015410901637910035
2020-02-05,0.011308570125469375
2020-02-06,0.003400078572020959
2020-02-07,-0.005083211976936064
2020-02-10,0.007172754163681239
2020-02-11,0.001820852835256792
2020-02-12,0.006426975482381803
2020-02-13,-0.0009676978068140496
2020-02-14,0.0016790598797964407
2020-02-18,-0.002739458384277582
2020-02-19,0.004815082518765834
2020-02-20,-0.003923839598350853
2020-02-21,-0.010364922505366803
2020-02-24,-0.03344305355018817
2020-02-25,-0.030043346126816695
2020-02-26,-0.0044199734682214276
2020-02-27,-0.04432471059783283
2020-02-28,-0.006035081505088358
2020-03-02,0.04463781027559088
2020-03-03,-0.02758298884032029
2020-03-04,0.04144344277054479
2020-03-05,-0.03349804074362939
2020-03-06,-0.016771661179823427
2020-03-09,-0.07716238641378137
2020-03-10,0.05132073748731636
2020-03-11,-0.0495812356539449
2020-03-12,-0.09671758430293664
2020-03-13,0.09343010505958449
2020-03-16,-0.11738813774730705
2020-03-17,0.06547108957245595
2020-03-18,-0.05466350512676521
2020-03-19,0.0008631039966502385
2020-03-20,-0.04356912916197875
2020-03-23,-0.030701210870786255
2020-03-24,0.09536400936919609
2020-03-25,0.012826655322253133
2020-03-26,0.06010071979130571
2020-03-27,-0.03071927908112526
2020-03-30,0.03233699983103522
2020-03-31,-0.014850947680477455
2020-04-01,-0.045055280034866474
2020-04-02,0.023391534848145712
2020-04-03,-0.014777015674612648
2020-04-06,0.0680204377981497
2020-04-07,0.0005338213934720226
2020-04-08,0.03394067356163899
2020-04-09,0.014845352898749553
2020-04-13,-0.009699846924942745
2020-04-14,0.03053050340442298
2020-04-15,-0.021769246278827814
2020-04-16,0.005053819258661774
2020-04-17,0.027599160759155916
2020-04-20,-0.01801909507756072
2020-04-21,-0.030556945469662367
2020-04-22,0.021996387472515977
2020-04-23,-0.0001947550412947363
2020-04-24,0.01450724385987634
2020-04-27,0.014453941898397993
2020-04-28,-0.00462306993190198
2020-04-29,0.025772655709821013
2020-04-30,-0.008721194269303734
2020-05-01,-0.02725590455080773
2020-05-04,0.0031561997633939853
2020-05-05,0.009208123659179668
2020-05-06,-0.006729165188509301
2020-05-07,0.011826903552789148
2020-05-08,0.01671969741891477
2020-05-11,0.00014864382661250453
2020-05-12,-0.020124811726975445
2020-05-13,-0.017728925768154213
2020-05-14,0.01205825977630992
2020-05-15,0.004506326000372818
2020-05-18,0.030565642387069936
2020-05-19,-0.009443994411327372
2020-05-20,0.016311703230321273
2020-05-21,-0.00718182905763598
2020-05-22,0.0022512608211673335
2020-05-26,0.012852204006101209
2020-05-27,0.014579538443524331
2020-05-28,-0.001971014533673432
2020-05-29,0.004488628842295839
2020-06-01,0.004360843774746215
2020-06-02,0.008221714641176492
2020-06-03,0.013202389511514756
2020-06-04,-0.0025434154625751937
2020-06-05,0.025568384118257903
2020-06-08,0.012125174955437856
2020-06-09,-0.007100523080152188
2020-06-10,-0.006235622992086576
2020-06-11,-0.057636117122694897
2020-06-12,0.012051038406165393
2020-06-15,0.00911854103343468
2020-06-16,0.019560747237366005
2020-06-17,-0.004588049392700411
2020-06-18,0.0009082906163171423
2020-06-19,-0.005895553872856674
2020-06-22,0.006631857708129241
2020-06-23,0.004531996229840463
2020-06-24,-0.02557562676206604
2020-06-25,0.010576979511055296
2020-06-26,-0.023435197916624517
2020-06-29,0.014593005010366644
2020-06-30,0.013335621908671769
2020-07-01,0.00684496957420011
2020-07-02,0.005045952720415192
2020-07-06,0.015515398853448215
2020-07-07,-0.010368636595490033
2020-07-08,0.007424393857488498
2020-07-09,-0.005096894187653356
2020-07-10,0.010038007099044677
2020-07-13,-0.009047233981829383
2020-07-14,0.013383533206685394
2020-07-15,0.008872840232815316
2020-07-16,-0.0029088444957428017
2020-07-17,0.0026461055670148337
2020-07-20,0.008323351308345162
2020-07-21,0.0020805655017581692
2020-07-22,0.005692533214463724
2020-07-23,-0.011953510019617308
2020-07-24,-0.0064700381992763845
2020-07-27,0.007292365592219685
2020-07-28,-0.006195811121843309
2020-07-29,0.012096176275957937
2020-07-30,-0.003649225621989771
2020-07-31,0.008366698951372653
2020-08-03,0.006298021845229318
2020-08-04,0.004205568008527116
2020-08-05,0.006232071178008836
2020-08-06,0.006718006204496696
2020-08-07,0.0005208202658724126
2020-08-10,0.003188748742856351
2020-08-11,-0.008075541044726742
2020-08-12,0.013699332257125496
2020-08-13,-0.0017093150983917837
2020-08-14,0.0
2020-08-17,0.0032310690806811593
2020-08-18,0.002092941803827797
2020-08-19,-0.004241900530974951
2020-08-20,0.0031628030914223615
2020-08-21,0.0035713385085467397
2020-08-24,0.01016233753656226
2020-08-25,0.003491009887739871
2020-08-26,0.010214737964982623
2020-08-27,0.002003825661953007
2020-08-28,0.006498414859000601
