Date,Returns
,
2020-03-01,-0.12850516407398904
2020-04-01,0.1331555505417048
2020-05-01,0.04736073058350532
2020-06-01,0.01315423063757315
2020-07-01,0.06431920548655712
2020-08-01,0.0697102749202898
2020-09-01,-0.04164859178715452
2020-10-01,-0.02129649209519735
2020-11-01,0.10946581483274387
2020-12-01,0.033219180660218894
2021-01-01,-0.0061653095504294875
2021-02-01,0.027661798686702266
2021-03-01,0.0420777680222415
2021-04-01,0.056608819321886106
2021-05-01,0.006674159716047123
2021-06-01,0.01913848523496897
2021-07-01,0.02794648902722585
2021-08-01,0.029517525432345426
2021-09-01,-0.04975321242330755
2021-10-01,0.07389597811219306
2021-11-01,-0.007343083203383505
2021-12-01,0.041783969638921725
2022-01-01,-0.048935565853509555
2022-02-01,-0.029805029757543067
2022-03-01,0.03440812600273602
2022-04-01,-0.08477130119366783
2022-05-01,0.002587693835350402
2022-06-01,-0.08638828620673811
2022-07-01,0.09646593958786065
2022-08-01,-0.041289626610336194
2022-09-01,-0.09596575816375752
2022-10-01,0.08593250375435191
2022-11-01,0.0550497307516391
2022-12-01,-0.06181757337976168
2023-01-01,0.06799238280749886
2023-02-01,-0.024984003326029458
2023-03-01,0.03284731961933973
2023-04-01,0.020083937586550915
2023-05-01,0.004816322232037651
2023-06-01,0.060928839118586264
2023-07-01,0.036960913695873954
2023-08-01,-0.01628313412735205
2023-09-01,-0.05105955706989285
2023-10-01,-0.01798931234318335
2023-11-01,0.09170410665049511
2023-12-01,0.04148784771380076
2024-01-01,0.02026486888936674
2024-02-01,0.05207060779404915
2024-03-01,0.029490573127993303
2024-04-01,-0.03700045056532919
2024-05-01,0.050256801348447455
2024-06-01,0.032004430333820943
2024-07-01,0.015191552697566335
2024-08-01,0.02393606737560594
2024-09-01,0.018589295095722713
2024-10-01,-0.0063894810787341605
2024-11-01,0.058889987620814876
2024-12-01,-0.026452312111549414
2025-01-01,0.03820415634765606
