Date,Returns
,
2020-02-01,-0.0865528701565782
2020-03-01,-0.31868855486417036
2020-04-01,0.08575154799890239
2020-05-01,0.1610587739390552
2020-06-01,-0.02241118805410014
2020-07-01,-0.016205519138306257
2020-08-01,0.19043781744293908
2020-09-01,-0.0013498821676088957
2020-10-01,0.16694828878361068
2020-11-01,0.2696206308769813
2020-12-01,-0.050182383287415755
2021-01-01,0.21709882632595723
2021-02-01,0.012825673306345875
2021-03-01,0.11942320708218479
2021-04-01,-0.004176710207860923
2021-05-01,0.036525601383700756
2021-06-01,-0.002360466981338405
2021-07-01,-0.039378072764166494
2021-08-01,-0.13775519652871926
2021-09-01,0.07549485927942645
2021-10-01,0.03263138662531562
2021-11-01,0.06320038288142715
2021-12-01,0.013133051192094847
2022-01-01,-0.10063110735325898
2022-02-01,-0.11397676395932776
2022-03-01,-0.06378452711042382
2022-04-01,-0.1332874196633791
2022-05-01,0.02031105696214741
2022-06-01,-0.1789038050286278
2022-07-01,0.14168771849369177
2022-08-01,0.053778371103913925
2022-09-01,-0.15825003876349275
2022-10-01,0.22312233727286013
2022-11-01,0.033375983922024455
2022-12-01,-0.1706116241980583
2023-01-01,0.17144620944133737
2023-02-01,-0.014750824653182004
2023-03-01,-0.053175092958896
2023-04-01,-0.09713804206017806
2023-05-01,-0.01906768047275187
2023-06-01,0.18975627474910173
2023-07-01,-0.0021565711365592044
2023-08-01,-0.12666146729227512
2023-09-01,-0.013455282991894912
2023-10-01,-0.14467706601382146
2023-11-01,0.1205673423483622
2023-12-01,0.13995556441975676
2024-01-01,0.08017815794649663
2024-02-01,0.05618551124756266
2024-03-01,0.10991558925326395
2024-04-01,-0.018081541628593767
2024-05-01,0.010330148793840754
2024-06-01,0.03267381569301886
2024-07-01,-0.04354465250012429
2024-08-01,0.12319484738635489
2024-09-01,-0.09923660360518238
2024-10-01,0.13485324417158284
2024-11-01,0.09515369274827346
2024-12-01,-0.021365791665666545
