Date,Returns
,
2020-02-01,-0.11993632366281703
2020-03-01,-0.5748631892776157
2020-04-01,0.8260867616785887
2020-05-01,-0.028571375983654335
2020-06-01,-0.0938277590918618
2020-07-01,-0.08005619515769791
2020-08-01,-0.019847459608291373
2020-09-01,-0.1181455474568136
2020-10-01,-0.04981557866751718
2020-11-01,0.19999994728768455
2020-12-01,0.02944004912788012
2021-01-01,0.014563297882157045
2021-02-01,0.21850043388288332
2021-03-01,0.028549515614682885
2021-04-01,0.12109389943924098
2021-05-01,0.14982564473432736
2021-06-01,0.09069650111311
2021-07-01,-0.07243659455151874
2021-08-01,-0.05679493650495693
2021-09-01,0.04739446040085471
2021-10-01,-0.007306969696890819
2021-11-01,-0.11461611360479784
2021-12-01,-0.006868223054919742
2022-01-01,0.16281921111743558
2022-02-01,0.059561064974150035
2022-03-01,0.12273773622309236
2022-04-01,-0.009830393886646971
2022-05-01,0.052346781180958146
2022-06-01,-0.12942621385402953
2022-07-01,0.1332666215870919
2022-08-01,0.03536685640638293
2022-09-01,-0.038157972471814294
2022-10-01,0.15775161399552573
2022-11-01,-0.01801112331828225
2022-12-01,-0.03268964327240054
2023-01-01,0.11878679176613605
2023-02-01,-0.04668665826357399
2023-03-01,0.008146036179574656
2023-04-01,0.032878872872005305
2023-05-01,-0.03726704699106809
2023-06-01,0.049835816867532134
2023-07-01,0.04645661301003301
2023-08-01,0.01354414509006796
2023-09-01,0.06687852806726347
2023-10-01,-0.06272282526426398
2023-11-01,0.08121264481076862
2023-12-01,-0.0064795896646897555
2024-01-01,0.036231917714137696
2024-02-01,0.023776308707632365
2024-03-01,0.09863733592514468
2024-04-01,0.0
2024-05-01,-0.0038143433837162233
2024-06-01,0.05578521861426977
2024-07-01,0.0030826861315973453
2024-08-01,-0.010448641853236462
2024-09-01,0.01691977695675373
2024-10-01,0.02679130524753548
2024-11-01,0.20509714247708755
2024-12-01,-0.010853214894653074
