Date,Close
,AAPL
2019-12-30,70.65587615966797
2019-12-31,71.1721420288086
2020-01-02,72.7960205078125
2020-01-03,72.08829498291016
2020-01-06,72.6627197265625
2020-01-07,72.32096862792969
2020-01-08,73.4843521118164
2020-01-09,75.04521942138672
2020-01-10,75.21485137939453
2020-01-13,76.82181549072266
2020-01-14,75.7844467163086
2020-01-15,75.45967864990234
2020-01-16,76.40493774414062
2020-01-17,77.25080108642578
2020-01-21,76.72726440429688
2020-01-22,77.00114440917969
2020-01-23,77.37197875976562
2020-01-24,77.14899444580078
2020-01-27,74.8803939819336
2020-01-28,76.99872589111328
2020-01-29,78.6104965209961
2020-01-30,78.49659729003906
2020-01-31,75.01614379882812
2020-02-03,74.81010437011719
2020-02-04,77.27984619140625
2020-02-05,77.9100341796875
2020-02-06,78.82136535644531
2020-02-07,77.74996185302734
2020-02-10,78.1192398071289
2020-02-11,77.6479263305664
2020-02-12,79.49189758300781
2020-02-13,78.92581939697266
2020-02-14,78.94526672363281
2020-02-18,77.4997329711914
2020-02-19,78.62213134765625
2020-02-20,77.8155517578125
2020-02-21,76.05419921875
2020-02-24,72.44158172607422
2020-02-25,69.98783111572266
2020-02-26,71.09811401367188
2020-02-27,66.45054626464844
2020-02-28,66.41165924072266
2020-03-02,72.5946273803711
2020-03-03,70.2890853881836
2020-03-04,73.54940795898438
2020-03-05,71.16370391845703
2020-03-06,70.2186508178711
2020-03-09,64.66490173339844
2020-03-10,69.32218170166016
2020-03-11,66.9145736694336
2020-03-12,60.30644989013672
2020-03-13,67.53164672851562
2020-03-16,58.84391784667969
2020-03-17,61.43129348754883
2020-03-18,59.92744445800781
2020-03-19,59.468284606933594
2020-03-20,55.692909240722656
2020-03-23,54.50975799560547
2020-03-24,59.97846221923828
2020-03-25,59.64806365966797
2020-03-26,62.786922454833984
2020-03-27,60.18741226196289
2020-03-30,61.905025482177734
2020-03-31,61.77870178222656
2020-04-01,58.52808380126953
2020-04-02,59.504730224609375
2020-04-03,58.64956283569336
2020-04-06,63.76597595214844
2020-04-07,63.02743911743164
2020-04-08,64.6406021118164
2020-04-09,65.10704803466797
2020-04-13,66.38495635986328
2020-04-14,69.73758697509766
2020-04-15,69.10108947753906
2020-04-16,69.650146484375
2020-04-17,68.70508575439453
2020-04-20,67.27899169921875
2020-04-21,65.1993637084961
2020-04-22,67.07734680175781
2020-04-23,66.8173828125
2020-04-24,68.74636840820312
2020-04-27,68.79499053955078
2020-04-28,67.67985534667969
2020-04-29,69.90283966064453
2020-04-30,71.37749481201172
2020-05-01,70.22837829589844
2020-05-04,71.22200775146484
2020-05-05,72.29095458984375
2020-05-06,73.03681182861328
2020-05-07,73.79236602783203
2020-05-08,75.54874420166016
2020-05-11,76.73753356933594
2020-05-12,75.86058044433594
2020-05-13,74.94461822509766
2020-05-14,75.40503692626953
2020-05-15,74.95924377441406
2020-05-18,76.72535705566406
2020-05-19,76.28201293945312
2020-05-20,77.76555633544922
2020-05-21,77.18577575683594
2020-05-22,77.6827392578125
2020-05-26,77.15653991699219
2020-05-27,77.4926986694336
2020-05-28,77.52680969238281
2020-05-29,77.45130157470703
2020-06-01,78.40377807617188
2020-06-02,78.76675415039062
2020-06-03,79.20037078857422
2020-06-04,78.5182876586914
2020-06-05,80.75456237792969
2020-06-08,81.23201751708984
2020-06-09,83.79715728759766
2020-06-10,85.95303344726562
2020-06-11,81.82640838623047
2020-06-12,82.5328598022461
2020-06-15,83.5535659790039
2020-06-16,85.76791381835938
2020-06-17,85.64854431152344
2020-06-18,85.68264770507812
2020-06-19,85.1929931640625
2020-06-22,87.42198944091797
2020-06-23,89.28800201416016
2020-06-24,87.7118911743164
2020-06-25,88.87629699707031
2020-06-26,86.14550018310547
2020-06-29,88.1308822631836
2020-06-30,88.86654663085938
2020-07-01,88.69844818115234
2020-07-02,88.69844818115234
2020-07-06,91.0711669921875
2020-07-07,90.78858947753906
2020-07-08,92.90306854248047
2020-07-09,93.30258178710938
2020-07-10,93.46578979492188
2020-07-13,93.03462219238281
2020-07-14,94.57418060302734
2020-07-15,95.22460174560547
2020-07-16,94.05284881591797
2020-07-17,93.86286163330078
2020-07-20,95.8409194946289
2020-07-21,94.5181655883789
2020-07-22,94.78366088867188
2020-07-23,90.46946716308594
2020-07-24,90.24534606933594
2020-07-27,92.38419342041016
2020-07-28,90.86653900146484
2020-07-29,92.60831451416016
2020-07-30,93.7288818359375
2020-07-31,103.54122161865234
2020-08-03,106.15023803710938
2020-08-04,106.85911560058594
2020-08-05,107.2464370727539
2020-08-06,110.98818969726562
2020-08-07,108.46479797363281
2020-08-10,110.04131317138672
2020-08-11,106.76869201660156
2020-08-12,110.31706237792969
2020-08-13,112.26941680908203
2020-08-14,112.16935729980469
2020-08-17,111.87650299072266
2020-08-18,112.80874633789062
2020-08-19,112.95027923583984
2020-08-20,115.45661163330078
2020-08-21,121.40636444091797
2020-08-24,122.8584213256836
2020-08-25,121.85054779052734
2020-08-26,123.507568359375
2020-08-27,122.0311279296875
2020-08-28,121.83344268798828
2020-08-31,125.96508026123047
2020-09-01,130.9826202392578
2020-09-02,128.26882934570312
2020-09-03,117.99952697753906
2020-09-04,118.07763671875
2020-09-08,110.131591796875
2020-09-09,114.52436828613281
2020-09-10,110.78562927246094
2020-09-11,109.33113098144531
2020-09-14,112.611083984375
2020-09-15,112.78679656982422
2020-09-16,109.45803833007812
2020-09-17,107.710693359375
2020-09-18,104.29409790039062
2020-09-21,107.4568862915039
2020-09-22,109.14566040039062
2020-09-23,104.56742858886719
2020-09-24,105.64119720458984
2020-09-25,109.60447692871094
2020-09-28,112.22059631347656
2020-09-29,111.371337890625
2020-09-30,113.05033874511719
2020-10-01,114.00699615478516
2020-10-02,110.3268051147461
2020-10-05,113.72392272949219
2020-10-06,110.46349334716797
2020-10-07,112.3377685546875
2020-10-08,112.23036193847656
2020-10-09,114.18269348144531
2020-10-12,121.43566131591797
2020-10-13,118.21427917480469
2020-10-14,118.30213928222656
2020-10-15,117.83358764648438
2020-10-16,116.183837890625
2020-10-19,113.21630096435547
2020-10-20,114.7098388671875
2020-10-21,114.08509063720703
2020-10-22,112.99179077148438
2020-10-23,112.29869842529297
2020-10-26,112.3084716796875
2020-10-27,113.821533203125
2020-10-28,108.55017852783203
2020-10-29,112.57201385498047
2020-10-30,106.26595306396484
2020-11-02,106.17810821533203
2020-11-03,107.80831909179688
2020-11-04,112.21083068847656
2020-11-05,116.1936264038086
2020-11-06,116.0616226196289
2020-11-09,113.74411010742188
2020-11-10,113.40185546875
2020-11-11,116.84390258789062
2020-11-12,116.57010650634766
2020-11-13,116.61898803710938
2020-11-16,117.6359634399414
2020-11-17,116.74610900878906
2020-11-18,115.41622924804688
2020-11-19,116.01270294189453
2020-11-20,114.74150085449219
2020-11-23,111.32877349853516
2020-11-24,112.61955261230469
2020-11-25,113.46051788330078
2020-11-27,114.00811004638672
2020-11-30,116.41363525390625
2020-12-01,120.00236511230469
2020-12-02,120.35437774658203
2020-12-03,120.21749114990234
2020-12-04,119.54277801513672
2020-12-07,121.00955200195312
2020-12-08,121.6255874633789
2020-12-09,119.08318328857422
2020-12-10,120.51084899902344
2020-12-11,119.69923400878906
2020-12-14,119.08318328857422
2020-12-15,125.04810333251953
2020-12-16,124.97964477539062
2020-12-17,125.84992980957031
2020-12-18,123.85511779785156
2020-12-21,125.39034271240234
2020-12-22,128.95950317382812
2020-12-23,128.05990600585938
2020-12-24,129.0475311279297
2020-12-28,133.6630096435547
2020-12-29,131.88331604003906
2020-12-30,130.7587890625
2020-12-31,129.7515869140625
2021-01-04,126.5442123413086
2021-01-05,128.10877990722656
2021-01-06,123.79644012451172
2021-01-07,128.02078247070312
2021-01-08,129.12576293945312
2021-01-11,126.12373352050781
2021-01-12,125.94773864746094
2021-01-13,127.99142456054688
2021-01-14,126.05530548095703
2021-01-15,124.32449340820312
2021-01-19,124.99920654296875
2021-01-20,129.106201171875
2021-01-21,133.83900451660156
2021-01-22,135.99026489257812
2021-01-25,139.7550506591797
2021-01-26,139.98971557617188
2021-01-27,138.91409301757812
2021-01-28,134.0541229248047
2021-01-29,129.0377655029297
2021-02-01,131.16944885253906
2021-02-02,132.00064086914062
2021-02-03,130.9739227294922
2021-02-04,134.34747314453125
2021-02-05,133.93130493164062
2021-02-08,134.0782012939453
2021-02-09,133.19679260253906
2021-02-10,132.58961486816406
2021-02-11,132.33502197265625
2021-02-12,132.57003784179688
2021-02-16,130.43515014648438
2021-02-17,128.1337127685547
2021-02-18,127.02710723876953
2021-02-19,127.18379211425781
2021-02-22,123.39383697509766
2021-02-23,123.25672912597656
2021-02-24,122.75729370117188
2021-02-25,118.48746490478516
2021-02-26,118.75186920166016
2021-03-01,125.1468276977539
2021-03-02,122.53205108642578
2021-03-03,119.53531646728516
2021-03-04,117.64524841308594
2021-03-05,118.90856170654297
2021-03-08,113.95323181152344
2021-03-09,118.58541107177734
2021-03-10,117.49835205078125
2021-03-11,119.4374008178711
2021-03-12,118.5266342163086
2021-03-15,121.42543029785156
2021-03-16,122.97274780273438
2021-03-17,122.17949676513672
2021-03-18,118.03697967529297
2021-03-19,117.5081558227539
2021-03-22,120.83783721923828
2021-03-23,120.00541687011719
2021-03-24,117.60608673095703
2021-03-25,118.09573364257812
2021-03-26,118.70292663574219
2021-03-29,118.87919616699219
2021-03-30,117.42001342773438
2021-03-31,119.62347412109375
2021-04-01,120.45589447021484
2021-04-05,123.29590606689453
2021-04-06,123.59949493408203
2021-04-07,125.25453186035156
2021-04-08,127.66368865966797
2021-04-09,130.24905395507812
2021-04-12,128.5254669189453
2021-04-13,131.64947509765625
2021-04-14,129.2991180419922
2021-04-15,131.718017578125
2021-04-16,131.3850555419922
2021-04-19,132.05099487304688
