Date,Adj Close,Returns
,TSM,
2023-02-01,84.48514556884766,-0.06103736980094088
2023-03-01,90.25849151611328,0.06833563354117533
2023-04-01,82.22318267822266,-0.08902551663469949
2023-05-01,96.1611328125,0.16951362961493466
2023-06-01,98.43373107910156,0.023633231016868317
2023-07-01,97.11238861083984,-0.013423675540652713
2023-08-01,91.64706420898438,-0.05627834388624464
2023-09-01,85.1141357421875,-0.07128355417801191
2023-10-01,84.97501373291016,-0.001634534711117186
2023-11-01,95.80487060546875,0.1274475448347503
2023-12-01,102.39139556884766,0.06874937486740818
2024-01-01,111.73693084716797,0.09127266237949061
2024-02-01,127.27681732177734,0.13907565168283154
2024-03-01,134.57691955566406,0.05735610292195492
2024-04-01,136.4046173095703,0.01358106397397707
2024-05-01,150.0113067626953,0.09975241103638455
2024-06-01,172.62623596191406,0.15075483100079645
2024-07-01,165.19029235839844,-0.04307539674998295
2024-08-01,171.06858825683594,0.03558499603405196
2024-09-01,173.03135681152344,0.01147357662027737
2024-10-01,190.5399932861328,0.10118765059260837
2024-11-01,184.66000366210938,-0.0308596086449604
2024-12-01,195.36000061035156,0.05794431244472964
