Date,Returns
,
2019-12-31,0.007306764015321043
2020-01-02,0.022816206715722487
2020-01-03,-0.00972224449330461
2020-01-06,0.007968244708615568
2020-01-07,-0.004703043223436731
2020-01-08,0.01608649794593542
2020-01-09,0.021240809814050188
2020-01-10,0.002260701351154637
2020-01-13,0.02136426548894277
2020-01-14,-0.013503375545947827
2020-01-15,-0.004285217539774067
2020-01-16,0.012526474493289141
2020-01-17,0.011070795314056747
2020-01-21,-0.006776807984975597
2020-01-22,0.0035694263720917885
2020-01-23,0.004815760309808237
2020-01-24,-0.0028820765466041065
2020-01-27,-0.029405054612452797
2020-01-28,0.028289228684451162
2020-01-29,0.02093233545797335
2020-01-30,-0.0014491975791451894
2020-01-31,-0.044338541862573355
2020-02-03,-0.002746703157839092
2020-02-04,0.03301430175774667
2020-02-05,0.008154025528100295
2020-02-06,0.011697126781660128
2020-02-07,-0.013592807004519147
2020-02-10,0.0047495584761299
2020-02-11,-0.00603316026065992
2020-02-12,0.023747456268351286
2020-02-13,-0.007121016880634712
2020-02-14,0.00024640010795584644
2020-02-18,-0.018310295267113474
2020-02-19,0.014482411282642271
2020-02-20,-0.010258745158614246
2020-02-21,-0.02263506401968496
2020-02-24,-0.04750036514743927
2020-02-25,-0.03387233262752809
2020-02-26,0.01586372404260339
2020-02-27,-0.06536827567853531
2020-02-28,-0.0005849729127116454
2020-03-02,0.09310063172696159
2020-03-03,-0.03175912368561884
2020-03-04,0.04638447347706465
2020-03-05,-0.032436854199815346
2020-03-06,-0.013279987529440929
2020-03-09,-0.07909243881182992
2020-03-10,0.07202189397618342
2020-03-11,-0.03473059573005033
2020-03-12,-0.09875462723474615
2020-03-13,0.11980815453298876
2020-03-16,-0.12864693466390875
2020-03-17,0.04396995406136783
2020-03-18,-0.02447993618416877
2020-03-19,-0.007661865786696254
2020-03-20,-0.06348552256025064
2020-03-23,-0.021244197514678986
2020-03-24,0.10032543687782147
2020-03-25,-0.005508745851141139
2020-03-26,0.052623036118836675
2020-03-27,-0.04140245302055057
2020-03-30,0.02853794383818342
2020-03-31,-0.0020406049261305625
2020-04-01,-0.05261712996844192
2020-04-02,0.016686669552713473
2020-04-03,-0.014371356371763344
2020-04-06,0.08723748148735933
2020-04-07,-0.011582523294923153
2020-04-08,0.0255949215670348
2020-04-09,0.007215752851494672
2020-04-13,0.01962780549139831
2020-04-14,0.05050310255771384
2020-04-15,-0.009127035441477527
2020-04-16,0.007945595662421256
2020-04-17,-0.01356857305099779
2020-04-20,-0.02075663325010102
2020-04-21,-0.03091073045726922
2020-04-22,0.028803702773206652
2020-04-23,-0.0038754717092726043
2020-04-24,0.028869742468761617
2020-04-27,0.0007068242107435285
2020-04-28,-0.01620943150655152
2020-04-29,0.03284524493136809
2020-04-30,0.021095680976243703
2020-05-01,-0.01609915016556418
2020-05-04,0.014148769632057467
2020-05-05,0.015008876608975763
2020-05-06,0.010317435189523882
2020-05-07,0.010345049832963804
2020-05-08,0.023801929567628166
2020-05-11,0.01573508457100492
2020-05-12,-0.01142825157404781
2020-05-13,-0.012074285564290799
2020-05-14,0.006143554912176663
2020-05-15,-0.005912183440483387
2020-05-18,0.023561188862434967
2020-05-19,-0.005778325878487478
2020-05-20,0.019447941658075285
2020-05-21,-0.007455396583008644
2020-05-22,0.00643843915320641
2020-05-26,-0.0067734037318687434
2020-05-27,0.004356840257002226
2020-05-28,0.00044008520522154093
2020-05-29,-0.0009738629589018943
2020-06-01,0.012297844163607019
2020-06-02,0.004629280939055125
2020-06-03,0.005505169208208205
2020-06-04,-0.008612120411704116
2020-06-05,0.02848064951155549
2020-06-08,0.005912897146710172
2020-06-09,0.0315779340101594
2020-06-10,0.025727495963704605
2020-06-11,-0.048010392294009274
2020-06-12,0.008633350032395848
2020-06-15,0.01236708530898345
2020-06-16,0.02650232191279933
2020-06-17,-0.001391595559845915
2020-06-18,0.0003981782498827524
2020-06-19,-0.005714566579624658
2020-06-22,0.0261638018272643
2020-06-23,0.02134462432330153
2020-06-24,-0.017651906686701135
2020-06-25,0.013275609459932891
2020-06-26,-0.03072598314939501
2020-06-29,0.023046846043706548
2020-06-30,0.008347320705180072
2020-07-01,-0.0018913256149276636
2020-07-02,0.0
2020-07-06,0.026750221596033352
2020-07-07,-0.0031029883855747675
2020-07-08,0.02329031314706742
2020-07-09,0.004300159210103738
2020-07-10,0.0017493973925359896
2020-07-13,-0.004613187700865273
2020-07-14,0.016548478284776014
2020-07-15,0.006877283039592674
2020-07-16,-0.012305068069941583
2020-07-17,-0.0020202475774672157
2020-07-20,0.02107399686185052
2020-07-21,-0.013801556926049008
2020-07-22,0.002809014838943691
2020-07-23,-0.04551637483363158
2020-07-24,-0.0024772278458456976
2020-07-27,0.02370027724240109
2020-07-28,-0.016427477789210942
2020-07-29,0.01916841728757035
2020-07-30,0.012100154905643423
2020-07-31,0.10468861274344565
2020-08-03,0.02519748025197477
2020-08-04,0.006678060543561015
2020-08-05,0.0036248142345176593
2020-08-06,0.0348891531304143
2020-08-07,-0.022735612212786305
2020-08-10,0.01453474038308622
2020-08-11,-0.029739727981042963
2020-08-12,0.03323425313305961
2020-08-13,0.01769745523352162
2020-08-14,-0.000891176684849948
2020-08-17,-0.002610890759530693
2020-08-18,0.008332858242936503
2020-08-19,0.0012545593595267857
2020-08-20,0.02218983292915766
2020-08-21,0.051532300323859026
2020-08-24,0.01196017715103559
2020-08-25,-0.00820347535042043
2020-08-26,0.013599045882230154
2020-08-27,-0.011954557300860147
2020-08-28,-0.001619707628612188
2020-08-31,0.03391198735296075
