Date,Adj Close,Returns
,NKE,
2020-02-01,84.38440704345703,-0.07185873403802179
2020-03-01,78.3322525024414,-0.07172124273977343
2020-04-01,82.5357437133789,0.05366233035117296
2020-05-01,93.32843780517578,0.13076388006239537
2020-06-01,93.0582275390625,-0.0028952618565988297
2020-07-01,92.640625,-0.004487540221923991
2020-08-01,106.19363403320312,0.14629660619413065
2020-09-01,119.41265106201172,0.12448031512581492
2020-10-01,114.21913146972656,-0.04349220577632207
2020-11-01,128.1255340576172,0.12175195528935068
2020-12-01,134.5651092529297,0.050259889589351125
2021-01-01,127.32540893554688,-0.05380072410727965
2021-02-01,128.45960998535156,0.008907892456711641
2021-03-01,126.91571807861328,-0.012018500654908837
2021-04-01,126.6578369140625,-0.002031908801012672
2021-05-01,130.32525634765625,0.028955329752568648
2021-06-01,147.84239196777344,0.134410904770357
2021-07-01,160.3021240234375,0.08427712707989743
2021-08-01,157.65133666992188,-0.016536196071413656
2021-09-01,139.21018981933594,-0.11697424988661265
2021-10-01,160.35577392578125,0.15189681253856202
2021-11-01,162.2249755859375,0.011656590931495847
2021-12-01,159.761474609375,-0.015185707180196073
2022-01-01,142.18756103515625,-0.11000094745737587
2022-02-01,131.12522888183594,-0.07780098394531942
2022-03-01,129.2142791748047,-0.014573470897452645
2022-04-01,120.01921844482422,-0.07116133595065866
2022-05-01,114.38882446289062,-0.046912436648819056
2022-06-01,98.36378479003906,-0.1400927035319811
2022-07-01,110.88037109375,0.12724791273971436
2022-08-01,102.70811462402344,-0.07370336506915975
2022-09-01,80.19820404052734,-0.21916389630845223
2022-10-01,89.67899322509766,0.11821697627766437
2022-11-01,106.1382064819336,0.1835347684548898
2022-12-01,113.22118377685547,0.06673353102237978
2023-01-01,123.585205078125,0.0915378284835433
2023-02-01,115.2963638305664,-0.06706985065339144
2023-03-01,119.03312683105469,0.03241006807447655
2023-04-01,123.34384155273438,0.03621441220978716
2023-05-01,102.4555892944336,-0.16934977859733857
2023-06-01,107.42945098876953,0.04854651394412679
2023-07-01,107.80259704589844,0.0034734056042780015
2023-08-01,99.32604217529297,-0.07863034011134684
2023-09-01,93.37879180908203,-0.059876042938619145
2023-10-01,100.69781494140625,0.0783799296449279
2023-11-01,108.04659271240234,0.07297852267471927
2023-12-01,106.38086700439453,-0.015416735189804909
2024-01-01,99.81774139404297,-0.061694605385012036
2024-02-01,102.17727661132812,0.0236384352554182
2024-03-01,92.39507293701172,-0.09573756512934772
2024-04-01,91.02814483642578,-0.014794383045920734
2024-05-01,93.78089904785156,0.03024069331932866
2024-06-01,74.36366271972656,-0.20704894627015025
2024-07-01,74.14911651611328,-0.0028850946250710274
2024-08-01,82.52877044677734,0.11301083983708815
2024-09-01,87.56053924560547,0.06096987476716498
2024-10-01,76.73832702636719,-0.12359691149094232
2024-11-01,78.3699951171875,0.02126275296905633
2024-12-01,77.99310302734375,-0.004809137595072954
