index_x,Date,Close,index_y,Dividend,Adj Price
0,2020-01-01,77.37750244140625,,0.0,77.37750244140625
1,2020-02-01,68.33999633789062,,0.0,68.33999633789062
2,2020-03-01,63.5724983215332,,0.0,63.5724983215332
3,2020-04-01,73.44999694824219,,0.0,73.44999694824219
4,2020-05-01,79.48500061035156,,0.0,79.48500061035156
5,2020-06-01,91.19999694824219,,0.0,91.19999694824219
6,2020-07-01,106.26000213623047,,0.0,106.26000213623047
7,2020-08-01,129.0399932861328,,0.0,129.0399932861328
8,2020-09-01,115.80999755859375,,0.0,115.80999755859375
9,2020-10-01,108.86000061035156,,0.0,108.86000061035156
10,2020-11-01,119.05000305175781,,0.0,119.05000305175781
11,2020-12-01,132.69000244140625,,0.0,132.69000244140625
12,2021-01-01,131.9600067138672,,0.0,131.9600067138672
13,2021-02-01,121.26000213623047,,0.0,121.26000213623047
14,2021-03-01,122.1500015258789,,0.0,122.1500015258789
15,2021-04-01,131.4600067138672,,0.0,131.4600067138672
16,2021-05-01,124.61000061035156,,0.0,124.61000061035156
17,2021-06-01,136.9600067138672,,0.0,136.9600067138672
18,2021-07-01,145.86000061035156,,0.0,145.86000061035156
19,2021-08-01,151.8300018310547,,0.0,151.8300018310547
20,2021-09-01,141.5,,0.0,141.5
21,2021-10-01,149.8000030517578,,0.0,149.8000030517578
22,2021-11-01,165.3000030517578,,0.0,165.3000030517578
23,2021-12-01,177.57000732421875,,0.0,177.57000732421875
24,2022-01-01,174.77999877929688,,0.0,174.77999877929688
25,2022-02-01,165.1199951171875,,0.0,165.1199951171875
26,2022-03-01,174.61000061035156,,0.0,174.61000061035156
27,2022-04-01,157.64999389648438,,0.0,157.64999389648438
28,2022-05-01,148.83999633789062,,0.0,148.83999633789062
29,2022-06-01,136.72000122070312,,0.0,136.72000122070312
30,2022-07-01,162.50999450683594,,0.0,162.50999450683594
31,2022-08-01,157.22000122070312,,0.0,157.22000122070312
32,2022-09-01,138.1999969482422,,0.0,138.1999969482422
33,2022-10-01,153.33999633789062,,0.0,153.33999633789062
34,2022-11-01,148.02999877929688,,0.0,148.02999877929688
35,2022-12-01,129.92999267578125,,0.0,129.92999267578125
36,2023-01-01,144.2899932861328,,0.0,144.2899932861328
37,2023-02-01,147.41000366210938,,0.0,147.41000366210938
38,2023-03-01,164.89999389648438,,0.0,164.89999389648438
39,2023-04-01,169.67999267578125,,0.0,169.67999267578125
40,2023-05-01,177.25,,0.0,177.25
41,2023-06-01,193.97000122070312,,0.0,193.97000122070312
42,2023-07-01,196.4499969482422,,0.0,196.4499969482422
43,2023-08-01,187.8699951171875,,0.0,187.8699951171875
44,2023-09-01,171.2100067138672,,0.0,171.2100067138672
45,2023-10-01,170.77000427246094,,0.0,170.77000427246094
46,2023-11-01,189.9499969482422,,0.0,189.9499969482422
47,2023-12-01,192.52999877929688,,0.0,192.52999877929688
48,2024-01-01,184.39999389648438,,0.0,184.39999389648438
49,2024-02-01,180.75,,0.0,180.75
50,2024-03-01,171.47999572753906,,0.0,171.47999572753906
51,2024-04-01,170.3300018310547,,0.0,170.3300018310547
52,2024-05-01,192.25,,0.0,192.25
53,2024-06-01,210.6199951171875,,0.0,210.6199951171875
54,2024-07-01,222.0800018310547,,0.0,222.0800018310547
55,2024-08-01,229.0,,0.0,229.0
56,2024-09-01,233.0,,0.0,233.0
57,2024-10-01,225.91000366210938,,0.0,225.91000366210938
58,2024-11-01,237.3300018310547,,0.0,237.3300018310547
59,2024-12-01,254.49000549316406,,0.0,254.49000549316406
